age,target_n,risk0,risk1,rd,rr,se_risk0,se_risk1,se_rd,se_log_rr,risk0_lower,risk0_upper,risk1_lower,risk1_upper,rd_lower,rd_upper,rr_lower,rr_upper,risk0_per1000,risk1_per1000,rd_per1000,risk0_lower_per1000,risk0_upper_per1000,risk1_lower_per1000,risk1_upper_per1000,rd_lower_per1000,rd_upper_per1000,rd_bonferroni_lower_per1000,rd_bonferroni_upper_per1000,contrast,model,rd_grid_lower,rd_grid_upper,negative_grid_supported,positive_grid_supported
23,1242664,0.082504059883345,0.0721037798886032,-0.0104002799947418,0.873942203457053,0.000109910883059721,0.000424492714565266,0.000439009407503434,0.00604242035507457,0.0822888942995328,0.082719737361564,0.0712762037155444,0.0729402102503983,-0.0112607226223228,-0.00953983736716079,0.863653216486083,0.884353766539439,82.504059883345,72.1037798886032,-10.4002799947418,82.2888942995328,82.719737361564,71.2762037155444,72.9402102503983,-11.2607226223228,-9.53983736716079,-11.7847238887524,-9.0158361007312,broad,combined,-0.0117847238887524,-0.0090158361007312,TRUE,FALSE
24,1360984,0.0820436236239523,0.0727784770241962,-0.00926514659975608,0.887070485303977,9.51253862193686e-05,0.000378016672697074,0.000390307763169064,0.00532811529748499,0.0818573740978568,0.0822302589686328,0.0720410443481229,0.073522860192695,-0.0100301357584538,-0.00850015744105833,0.877855085995308,0.896382624479822,82.0436236239523,72.7784770241962,-9.26514659975608,81.8573740978568,82.2302589686328,72.0410443481229,73.522860192695,-10.0301357584538,-8.50015744105833,-10.4960067824052,-8.034286417107,broad,combined,-0.0104960067824052,-0.008034286417107,TRUE,FALSE
25,1485728,0.0818328407220223,0.0739085903811004,-0.00792425034092197,0.903165400699704,8.4685482372737e-05,0.000348257376089127,0.000358974778885662,0.00483128959713152,0.0816670134780202,0.081998974617223,0.0732289121564608,0.0745940693199784,-0.00862782797889609,-0.00722067270294784,0.89465355238655,0.911758231826276,81.8328407220223,73.9085903811004,-7.92425034092197,81.6670134780202,81.9989746172231,73.2289121564608,74.5940693199784,-8.62782797889609,-7.22067270294784,-9.05629997866958,-6.79220070317435,broad,combined,-0.00905629997866958,-0.00679220070317435,TRUE,FALSE
26,1599762,0.0816156338604794,0.0752731457542451,-0.00634248810623434,0.922288318962556,8.36426465973302e-05,0.000355822300050434,0.000366177321058189,0.0048449724696789,0.0814518472268087,0.0817797205204564,0.074578707761682,0.0759735191371615,-0.00706018246746375,-0.00562479374500492,0.913571746987801,0.9310880575055,81.6156338604794,75.2731457542451,-6.34248810623434,81.4518472268087,81.7797205204564,74.578707761682,75.9735191371615,-7.06018246746375,-5.62479374500492,-7.49725141562925,-5.18772479683942,broad,combined,-0.00749725141562925,-0.00518772479683942,TRUE,FALSE
27,1705131,0.0813205527786965,0.0769112382235635,-0.00440931455513303,0.945778595884211,8.77636514043565e-05,0.000384789818849306,0.000395274809453968,0.00512555482423521,0.0811487049212149,0.0814927322807433,0.0761604454459628,0.0776688101028765,-0.00518403894565874,-0.00363459016460733,0.936324960642112,0.955327680060225,81.3205527786965,76.9112382235635,-4.40931455513303,81.1487049212149,81.4927322807433,76.1604454459628,77.6688101028765,-5.18403894565874,-3.63459016460733,-5.65583863195584,-3.16279047831023,broad,combined,-0.00565583863195584,-0.00316279047831023,TRUE,FALSE
28,1801255,0.0808326253866612,0.078704142568192,-0.00212848281846914,0.973668023173965,8.83313159933685e-05,0.00039937757652498,0.000409524117159288,0.00519687631430909,0.0806596681971811,0.0810059207669401,0.0779249283502151,0.0794904768610083,-0.00293113533890191,-0.00132583029803638,0.96380087927421,0.983636184338627,80.8326253866612,78.704142568192,-2.12848281846914,80.6596681971811,81.0059207669401,77.9249283502151,79.4904768610083,-2.93113533890191,-1.32583029803638,-3.41994298711443,-0.837022649823851,broad,combined,-0.00341994298711443,-0.000837022649823851,TRUE,FALSE
29,1867931,0.0804361853416253,0.0808467063955297,0.000410521053904378,1.00510368625962,8.37721051852318e-05,0.000392851845934493,0.000402100754597678,0.00497475020050529,0.0802721478759543,0.0806005286440974,0.0800800673726191,0.0816200335806576,-0.000377581943263449,0.00119862405107221,0.995351214580602,1.0149517128568,80.4361853416253,80.8467063955297,0.410521053904378,80.2721478759543,80.6005286440974,80.0800673726191,81.6200335806576,-0.377581943263449,1.19862405107221,-0.857529072049818,1.67857117985857,broad,combined,-0.000857529072049818,0.00167857117985857,FALSE,FALSE
30,1891101,0.0801312696100124,0.0832447761614353,0.00311350655142291,1.03885507575976,7.69784100542058e-05,0.000378103676952842,0.000386245314847537,0.00464734815313949,0.0799805243040526,0.0802822742441574,0.0825066993445428,0.083988851150611,0.0023564796451244,0.00387053345772142,1.02943548896817,1.04836085407698,80.1312696100124,83.2447761614353,3.11350655142291,79.9805243040526,80.2822742441574,82.5066993445428,83.988851150611,2.3564796451244,3.87053345772142,1.89545755613643,4.33155554670939,broad,combined,0.00189545755613643,0.00433155554670939,FALSE,TRUE
31,1886171,0.0796832914140297,0.085549379904874,0.0058660884908443,1.07361754750271,7.23016306521951e-05,0.000374881802101465,0.000382198913051852,0.0044801193764232,0.0795416978696631,0.079825115152641,0.0848174794393921,0.0862870005643829,0.00511699238633232,0.00661518459535629,1.06423151764534,1.08308635780307,79.6832914140297,85.549379904874,5.8660884908443,79.5416978696631,79.825115152641,84.817479439392,86.2870005643829,5.11699238633232,6.61518459535629,4.6608000791877,7.07137690250091,broad,combined,0.0046608000791877,0.00707137690250091,FALSE,TRUE
32,1798093,0.0794612886862367,0.0880465272346933,0.00858523854845657,1.10804303190144,7.37045338400032e-05,0.000400320706402287,0.000407543652171739,0.00464654315161747,0.079316950377321,0.0796058669463498,0.0872650650590086,0.0888343063346162,0.00778646766807204,0.00938400942884109,1.09799783113371,1.11818013272179,79.4612886862367,88.0465272346933,8.58523854845657,79.316950377321,79.6058669463498,87.2650650590086,88.8343063346162,7.78646766807204,9.38400942884109,7.30002390123394,9.87045319567919,broad,combined,0.00730002390123394,0.00987045319567919,FALSE,TRUE
33,1665495,0.0796294787348452,0.0907810565127398,0.0111515777778946,1.14004333514511,8.10253557447887e-05,0.000450972150483069,0.000458742870745907,0.00507769988482731,0.0794708165412324,0.0797884302386754,0.0899010321711906,0.0916688275711822,0.0102524582730681,0.0120506972827211,1.12875377039417,1.15144581581768,79.6294787348452,90.7810565127398,11.1515777778946,79.4708165412324,79.7884302386754,89.9010321711906,91.6688275711822,10.2524582730681,12.0506972827211,9.70490316120064,12.5982523945885,broad,combined,0.00970490316120064,0.0125982523945885,FALSE,TRUE
34,1508275,0.0802598563923117,0.0938357550207634,0.0135758986284517,1.16914930126578,9.05735069913983e-05,0.000509674441190267,0.000518197977273405,0.00555422218988676,0.0800825146760712,0.0804375564900295,0.0928415668115501,0.0948394764189381,0.0125602492561343,0.0145915480007691,1.1564908790333,1.18194627682049,80.2598563923117,93.8357550207634,13.5758986284517,80.0825146760712,80.4375564900295,92.8415668115501,94.8394764189381,12.5602492561343,14.5915480007691,11.941728578191,15.2100686787124,broad,combined,0.011941728578191,0.0152100686787124,FALSE,TRUE
35,1321363,0.0818674217094326,0.0976425040447197,0.0157750823352872,1.19269059664877,9.88904924162042e-05,0.000558528345696658,0.000567738254658975,0.00585263177963467,0.0816738087670233,0.0820614526099701,0.0965532677659969,0.0987426851996279,0.01466233580351,0.0168878288670644,1.17908747493587,1.2064506574559,81.8674217094326,97.6425040447197,15.7750823352872,81.6738087670233,82.0614526099701,96.5532677659969,98.7426851996279,14.66233580351,16.8878288670644,13.9846838913707,17.5654807792037,broad,combined,0.0139846838913707,0.0175654807792037,FALSE,TRUE
36,1103345,0.0840886179441478,0.101749236228274,0.0176606182841261,1.2100238857042,0.000103741520930579,0.000587219095290462,0.000596871097387553,0.00590822749954744,0.0838855114327028,0.0842921709762482,0.100604066179917,0.102905950210385,0.0164907724298336,0.0188304641384186,1.19609273070085,1.22411729993274,84.0886179441478,101.749236228274,17.6606182841261,83.8855114327028,84.2921709762482,100.604066179917,102.905950210385,16.4907724298336,18.8304641384186,15.7783475806603,19.5428889875919,broad,combined,0.0157783475806603,0.0195428889875919,FALSE,TRUE
37,882785,0.0869040735620196,0.106160739793193,0.0192566662311729,1.22158531173375,0.000108008130938441,0.000615767946790448,0.000625761789175613,0.00593876844114265,0.0866926146777394,0.0871159990341918,0.104959888183747,0.107373682206243,0.0180301956614874,0.0204831368008585,1.2074487695843,1.23588736138048,86.9040735620196,106.160739793193,19.2566662311729,86.6926146777394,87.1159990341918,104.959888183747,107.373682206243,18.0301956614874,20.4831368008585,17.2832869064427,21.2300455559031,broad,combined,0.0172832869064427,0.0212300455559031,FALSE,TRUE
38,688250,0.0903018672725948,0.110947811018017,0.0206459437454223,1.228632522992,0.000118084203976337,0.000686844651816834,0.000697468851148515,0.00633331969993631,0.0900706934770486,0.0905335753614616,0.109608751004296,0.112301166679899,0.0192789299168327,0.0220129575740119,1.21347567719625,1.24397868446898,90.3018672725948,110.947811018017,20.6459437454223,90.0706934770486,90.5335753614616,109.608751004296,112.301166679899,19.2789299168327,22.0129575740119,18.4464316718055,22.8454558190391,broad,combined,0.0184464316718055,0.0228454558190391,FALSE,TRUE
39,526483,0.0939019878308358,0.115650771475102,0.0217487836442666,1.23161153609918,0.000140839893192242,0.000839668894790248,0.000851831189554781,0.0074182595914237,0.0936263101631168,0.094178392873678,0.114015201278482,0.117306697737999,0.0200792251918314,0.0234183420967019,1.21383404481889,1.24964939179878,93.9019878308358,115.650771475102,21.7487836442666,93.6263101631168,94.178392873678,114.015201278482,117.306697737999,20.0792251918314,23.4183420967019,19.062480187096,24.4350871014372,broad,combined,0.019062480187096,0.0244350871014372,FALSE,TRUE
40,375841,0.098434196571981,0.121189997421709,0.0227558008497284,1.23117779838928,0.000181252148934395,0.00109809375735641,0.00111323107940013,0.00924894910717551,0.0980795194965163,0.0987900157517262,0.119054195526267,0.123358749709025,0.0205739080276335,0.0249376936718234,1.20906056287185,1.25369962249554,98.434196571981,121.189997421709,22.7558008497285,98.0795194965163,98.7900157517262,119.054195526267,123.358749709025,20.5739080276335,24.9376936718234,19.2451563301431,26.2664453693138,broad,combined,0.0192451563301431,0.0262664453693138,FALSE,TRUE
41,255445,0.10295573254305,0.126429022878975,0.0234732903359243,1.22799401020345,0.000238223555203416,0.00144951129002572,0.00146908956209559,0.0116974603227842,0.102489759284468,0.103423580234983,0.123615227093907,0.129297418299215,0.0205939277041533,0.0263526529676954,1.20016056389067,1.25647295409127,102.95573254305,126.429022878975,23.4732903359243,102.489759284468,103.423580234983,123.615227093907,129.297418299215,20.5939277041533,26.3526529676954,18.8404236154497,28.1061570563989,broad,combined,0.0188404236154497,0.0281061570563989,FALSE,TRUE
42,163280,0.108112344584314,0.132171128664035,0.0240587840797218,1.22253503216702,0.000311330358867352,0.00188842585620369,0.00191388330975788,0.0145747348937518,0.107503659842362,0.108724055856655,0.128513611333384,0.13591650514293,0.0203076417219841,0.0278099264374596,1.18810623774047,1.25796149990595,108.112344584314,132.171128664035,24.0587840797218,107.503659842362,108.724055856655,128.513611333384,135.91650514293,20.3076417219841,27.8099264374596,18.0232321832118,30.0943359762318,broad,combined,0.0180232321832118,0.0300943359762318,FALSE,TRUE
43,96885,0.112787510764878,0.137247412514951,0.0244599017500729,1.21686711218464,0.000396366858324029,0.0023903765231369,0.00242287882140302,0.0177663573429967,0.112012978224837,0.113566713995597,0.132629246363369,0.142000057842121,0.0197111465212181,0.0292086569789276,1.17522332641324,1.25998653654693,112.787510764878,137.247412514951,24.4599017500729,112.012978224837,113.566713995597,132.629246363369,142.000057842121,19.7111465212181,29.2086569789277,16.8192003598806,32.1006031402652,broad,combined,0.0168192003598806,0.0321006031402652,FALSE,TRUE
44,53779,0.118263869028568,0.143273338689751,0.0250094696611833,1.21147176958283,0.000494791531429039,0.00296441787595292,0.00300511015794446,0.0211067409397382,0.117297533019572,0.119237090648093,0.13756071386728,0.149182161510159,0.0191195619820367,0.0308993773403299,1.16237753523256,1.26263955041295,118.263869028568,143.273338689751,25.0094696611833,117.297533019572,119.237090648093,137.56071386728,149.182161510159,19.1195619820367,30.8993773403299,15.5326649779878,34.4862743443788,broad,combined,0.0155326649779878,0.0344862743443788,FALSE,TRUE
45,28641,0.12376211699689,0.149492734146589,0.0257306171496989,1.20790382205845,0.000603837992030456,0.0035956172054045,0.00364587774919838,0.0245412656942434,0.122583467539074,0.124950485386057,0.142581492454524,0.156677763279245,0.0185848280692342,0.0328764062301637,1.15117882427936,1.26742397668475,123.76211699689,149.492734146589,25.7306171496989,122.583467539074,124.950485386057,142.581492454524,156.677763279245,18.5848280692342,32.8764062301637,14.2331113971661,37.2281229022318,broad,combined,0.0142331113971661,0.0372281229022318,FALSE,TRUE
15,40557,0.0803059497189621,0.0689544473531173,-0.0113515023658448,0.858646807545762,0.000505918949054538,0.00180110664921957,0.00187033133309696,0.0268631814499971,0.0793199374928924,0.0813031365074249,0.0655069235686712,0.0725693189738496,-0.0150172844178717,-0.007685720313818,0.814607825951938,0.905066605819753,80.3059497189621,68.9544473531173,-11.3515023658448,79.3199374928924,81.3031365074249,65.5069235686712,72.5693189738497,-15.0172844178717,-7.685720313818,-17.24971035325,-5.45329437843964,prepregnancy,original,-0.01724971035325,-0.00545329437843964,TRUE,FALSE
16,99756,0.0796683148113168,0.0688053025055627,-0.0108630123057541,0.863647017870509,0.000394490374710918,0.00140793963509777,0.00146146142864857,0.0210443816632347,0.0788985469970693,0.0804449369018711,0.0660965160267236,0.0716165882534214,-0.0137274240706998,-0.00799860054080847,0.828749477522089,0.900014047317144,79.6683148113168,68.8053025055627,-10.8630123057541,78.8985469970693,80.4449369018711,66.0965160267236,71.6165882534214,-13.7274240706998,-7.99860054080847,-15.4718232256174,-6.25420138589089,prepregnancy,original,-0.0154718232256174,-0.00625420138589089,TRUE,FALSE
17,199402,0.08104331022766,0.0704407037040953,-0.0106026065235647,0.869173575292264,0.000298461295543883,0.00106600431660637,0.00110658289068126,0.0155698469641396,0.0804602585044309,0.0816302119388279,0.0683797965010287,0.0725588871253982,-0.0127714691352082,-0.00843374391192118,0.843050201673815,0.89610642697958,81.04331022766,70.4407037040953,-10.6026065235647,80.4602585044309,81.6302119388279,68.3797965010287,72.5588871253982,-12.7714691352082,-8.43374391192118,-14.0922855601313,-7.11292748699807,prepregnancy,original,-0.0140922855601313,-0.00711292748699807,TRUE,FALSE
18,378795,0.0833673370403195,0.0729531370398863,-0.0104142000004332,0.875080572678044,0.000216367619873057,0.000768673356799002,0.000798560530030438,0.0108516632957276,0.0829442436086224,0.0837923914506524,0.0714608231133714,0.0744741153820875,-0.0119793498787681,-0.00884905012209833,0.856665130429739,0.89389188549602,83.3673370403195,72.9531370398863,-10.4142000004332,82.9442436086224,83.7923914506524,71.4608231133714,74.4741153820875,-11.9793498787681,-8.84905012209833,-12.9325110682657,-7.89588893260067,prepregnancy,original,-0.0129325110682657,-0.00789588893260067,TRUE,FALSE
19,653855,0.0859267660813483,0.0757298868988595,-0.0101968791824888,0.881330583617738,0.000160533640067061,0.00054097720924433,0.000563673044013937,0.00737648623982473,0.0856126473940413,0.0862419285896239,0.0746763819954361,0.0767970207293259,-0.0113016580478122,-0.0090921003171654,0.868680283965824,0.894165105341036,85.9267660813483,75.7298868988595,-10.1968791824888,85.6126473940413,86.2419285896239,74.6763819954361,76.7970207293259,-11.3016580478122,-9.0921003171654,-11.974457727881,-8.41930063709655,prepregnancy,original,-0.011974457727881,-0.00841930063709655,TRUE,FALSE
20,858662,0.0856283280183659,0.0760034462855403,-0.00962488173282559,0.887596990907481,0.000132198698909769,0.000413743582070592,0.000434154377499096,0.00565612552848364,0.0853695783831899,0.0858877882620358,0.0751964835911446,0.0768183494857267,-0.0104758086764542,-0.00877395478919696,0.877811605756596,0.897491458419459,85.6283280183659,76.0034462855403,-9.62488173282559,85.3695783831899,85.8877882620358,75.1964835911446,76.8183494857266,-10.4758086764542,-8.77395478919696,-10.9940149830781,-8.25574848257311,prepregnancy,original,-0.0109940149830781,-0.00825574848257311,TRUE,FALSE
21,1000721,0.0843658139544737,0.075447657752547,-0.00891815620192674,0.894291825279618,0.000126279359742613,0.000387803881442921,0.000408248683735017,0.0053583639072378,0.0841186403275477,0.0846136467761023,0.0746910835789609,0.0762112643519097,-0.00971830891878325,-0.00811800348507022,0.884948939728093,0.903733348737253,84.3658139544737,75.447657752547,-8.91815620192674,84.1186403275477,84.6136467761023,74.6910835789609,76.2112643519097,-9.71830891878325,-8.11800348507022,-10.2055942107133,-7.63071819314014,prepregnancy,original,-0.0102055942107133,-0.00763071819314014,TRUE,FALSE
22,1152710,0.0833316004555613,0.075141081205735,-0.00819051924982632,0.901711725143283,0.00012159727926409,0.000379979201245115,0.000399599061248842,0.00527092040673717,0.0830935837803277,0.0835702367751589,0.0743997181934621,0.0758892259141892,-0.00897371901813007,-0.00740731948152258,0.892444261527707,0.911075425449002,83.3316004555613,75.1410812057349,-8.19051924982632,83.0935837803277,83.5702367751589,74.3997181934621,75.8892259141892,-8.97371901813007,-7.40731948152258,-9.45068012780021,-6.93035837185243,prepregnancy,original,-0.00945068012780021,-0.00693035837185243,TRUE,FALSE
23,1275619,0.0825806282049,0.0751722065712264,-0.00740842163367353,0.910288625859183,0.000109997739616735,0.000350645295501585,0.000368167004481853,0.00485923331239493,0.0823652925267618,0.0827964760602333,0.0744878341039274,0.0758623514535334,-0.00813001570275396,-0.0066868275645931,0.901660260888127,0.918999559271261,82.5806282049,75.1722065712264,-7.40842163367353,82.3652925267618,82.7964760602333,74.4878341039274,75.8623514535334,-8.13001570275396,-6.6868275645931,-8.56945953541162,-6.24738373193543,prepregnancy,original,-0.00856945953541162,-0.00624738373193543,TRUE,FALSE
24,1394616,0.0821137269910469,0.0755800244616597,-0.00653370252938716,0.920431056185045,9.51743857257782e-05,0.000310107689147208,0.000325109794801219,0.0042725040816796,0.0819273814440478,0.0823004583892234,0.0749744642017566,0.0761900729107607,-0.00717090601821876,-0.00589649904055557,0.912755590596942,0.92817106563637,82.1137269910469,75.5800244616597,-6.53370252938716,81.9273814440478,82.3004583892234,74.9744642017566,76.1900729107607,-7.17090601821876,-5.89649904055557,-7.55895680094184,-5.50844825783248,prepregnancy,original,-0.00755895680094184,-0.00550844825783248,TRUE,FALSE
25,1520035,0.0819193729818652,0.0764023074473113,-0.00551706553455392,0.932652493131567,8.47355857600963e-05,0.000285935671248057,0.00029897742168161,0.00389202434700526,0.0817534475391463,0.0820856050798791,0.0758437658065839,0.0769646198357423,-0.00610305051324052,-0.00493108055586732,0.925565074281416,0.939794183158702,81.9193729818653,76.4023074473113,-5.51706553455392,81.7534475391464,82.0856050798791,75.8437658065839,76.9646198357423,-6.10305051324052,-4.93108055586732,-6.45990971697818,-4.57422135212965,prepregnancy,original,-0.00645990971697818,-0.00457422135212965,TRUE,FALSE
26,1633763,0.0817293533451481,0.0774291693725542,-0.00430018397259394,0.947385072846056,8.37173550330595e-05,0.000295230927545724,0.000307620046179692,0.0039573084962435,0.0815654203224832,0.0818935864676888,0.076852504456654,0.0780097956585095,-0.00490310818402868,-0.00369725976115919,0.940065404709872,0.954761734401374,81.7293533451482,77.4291693725542,-4.30018397259394,81.5654203224832,81.8935864676888,76.852504456654,78.0097956585095,-4.90310818402868,-3.69725976115919,-5.27028321723347,-3.3300847279544,prepregnancy,original,-0.00527028321723347,-0.0033300847279544,TRUE,FALSE
27,1738576,0.0814591400434493,0.0786232308155191,-0.0028359092279302,0.965186113842872,8.78778528582452e-05,0.00032097565252485,0.000333456955941862,0.00423081664275202,0.0812870684743445,0.0816315434952681,0.0779964277208196,0.0792546380994003,-0.00348947285197061,-0.00218234560388979,0.957215643216466,0.97322295237964,81.4591400434493,78.6232308155191,-2.8359092279302,81.2870684743445,81.6315434952681,77.9964277208196,79.2546380994003,-3.48947285197061,-2.18234560388979,-3.88748679934126,-1.78433165651914,prepregnancy,original,-0.00388748679934126,-0.00178433165651914,TRUE,FALSE
28,1833198,0.0809852833430123,0.0798857394577792,-0.00109954388523309,0.986422917351835,8.84669810338951e-05,0.000331903238582404,0.000344096305466796,0.00430341188043896,0.0808120604215017,0.0811588447884086,0.0792376349830461,0.0805386812645049,-0.0017739602511613,-0.000425127519304877,0.978137890677413,0.994778119885562,80.9852833430123,79.8857394577792,-1.09954388523309,80.8120604215017,81.1588447884087,79.2376349830461,80.5386812645049,-1.7739602511613,-0.425127519304877,-2.184673317343,-0.0144144531231817,prepregnancy,original,-0.002184673317343,-1.44144531231817e-05,TRUE,FALSE
29,1898168,0.080627056715401,0.0814802852922328,0.00085322857683183,1.01058241006916,8.39293763088825e-05,0.000324038060699986,0.000335331046686108,0.00411830650238209,0.080462711177475,0.0807917084370304,0.0808474337707975,0.0821176480272526,0.000195991802428939,0.00151046535123472,1.00245809203554,1.01877257079888,80.627056715401,81.4802852922328,0.85322857683183,80.4627111774751,80.7917084370304,80.8474337707975,82.1176480272526,0.195991802428939,1.51046535123472,-0.204259058107134,1.91071621177079,prepregnancy,original,-0.000204259058107134,0.00191071621177079,FALSE,FALSE
30,1919128,0.0803256266277392,0.083285283999988,0.00295965737224878,1.03684574271627,7.71140463020074e-05,0.000309814734668538,0.000319880314545717,0.00384941527779818,0.0801746155894998,0.0804768972138205,0.082680067313621,0.083894525695492,0.00233270347637583,0.00358661126812173,1.02905247274066,1.04469803306112,80.3256266277392,83.285283999988,2.95965737224878,80.1746155894998,80.4768972138205,82.680067313621,83.894525695492,2.33270347637583,3.58661126812173,1.9508945969692,3.96842014752835,prepregnancy,original,0.0019508945969692,0.00396842014752835,FALSE,TRUE
31,1911762,0.0798877101803412,0.0850265029513652,0.00513879277102401,1.06432519794877,7.24375272783651e-05,0.000307054690176772,0.000316105174970432,0.00373113293295278,0.0797458503905239,0.0800298003783999,0.0844266155198731,0.0856302541889353,0.00451923801275523,0.00575834752929279,1.05657029883529,1.07213701562254,79.8877101803412,85.0265029513652,5.13879277102401,79.7458503905239,80.0298003783999,84.4266155198731,85.6302541889353,4.51923801275523,5.75834752929279,4.1419351368296,6.13565040521842,prepregnancy,original,0.0041419351368296,0.00613565040521842,FALSE,TRUE
32,1821134,0.0796729899540831,0.0870029978524734,0.00733000789839028,1.09200116504495,7.38690475966136e-05,0.000329560787742435,0.000338375469217992,0.00390770563036459,0.0795283293872327,0.0798178908383291,0.0863592361073539,0.0876510981084102,0.00666680416547117,0.00799321163130938,1.08366951591375,1.10039687095382,79.6729899540831,87.0029978524734,7.33000789839028,79.5283293872328,79.8178908383291,86.3592361073539,87.6510981084102,6.66680416547117,7.99321163130938,6.26291948471397,8.39709631206659,prepregnancy,original,0.00626291948471397,0.00839709631206659,FALSE,TRUE
33,1685860,0.079837527576074,0.0893189036227491,0.00948137604667512,1.11875838762217,8.12215128241549e-05,0.000373664040925694,0.000383040874732905,0.00431351461986217,0.0796784812050831,0.0799968638242332,0.0885892385269384,0.0900539847835563,0.00873062972759191,0.0102321223657583,1.1093399009413,1.12825683887592,79.837527576074,89.3189036227491,9.48137604667512,79.6784812050831,79.9968638242332,88.5892385269384,90.0539847835563,8.73062972759191,10.2321223657583,8.27343245567976,10.6893196376705,prepregnancy,original,0.00827343245567976,0.0106893196376705,FALSE,TRUE
34,1526013,0.0804753794328758,0.0920129415721773,0.0115375621393014,1.14336760162684,9.07934223383434e-05,0.000423520424771647,0.000433780218599106,0.00474695106242181,0.0802976070292851,0.0806535108956447,0.0911862148086006,0.0928463979892194,0.0106873685336413,0.0123877557449616,1.13277921019888,1.15405496559246,80.4753794328758,92.0129415721773,11.5375621393014,80.2976070292851,80.6535108956447,91.1862148086006,92.8463979892194,10.6873685336413,12.3877557449616,10.1696088227716,12.9055154558313,prepregnancy,original,0.0101696088227716,0.0129055154558313,FALSE,TRUE
35,1336272,0.0820697311047011,0.095565613497788,0.0134958823930869,1.16444409176715,9.90983466569413e-05,0.000464895380900452,0.000475983107515868,0.00502006592341535,0.081875711082393,0.0822641696989805,0.0946583120342328,0.0964806846898938,0.0125629726451063,0.0144287921410675,1.15304313337004,1.17595777955713,82.0697311047011,95.565613497788,13.4958823930869,81.875711082393,82.2641696989805,94.6583120342328,96.4806846898938,12.5629726451063,14.4287921410675,11.9948396008607,14.9969251853131,prepregnancy,original,0.0119948396008607,0.0149969251853131,FALSE,TRUE
36,1115942,0.0842917199252217,0.0995477261676856,0.0152560062424639,1.18099056770936,0.000103942578111763,0.00049002751463072,0.000501622775984566,0.0050827891800237,0.0840882196155696,0.0844956672886664,0.09859140232708,0.100512291873654,0.0142728436677091,0.0162391688172186,1.16928384925711,1.19281449231048,84.2917199252217,99.5477261676856,15.2560062424639,84.0882196155696,84.4956672886664,98.59140232708,100.512291873654,14.2728436677091,16.2391688172186,13.6741071363427,16.8379053485851,prepregnancy,original,0.0136741071363427,0.0168379053485851,FALSE,TRUE
37,892411,0.0871109154462418,0.103928578773812,0.01681766332757,1.19306034429116,0.000108201256725913,0.000517358002118605,0.000529269841316321,0.00513881170655991,0.0868990782575405,0.0873232196529319,0.102918939825992,0.104946963609543,0.0157803135004868,0.0178550131546532,1.18110428775925,1.20513742932944,87.1109154462418,103.928578773812,16.81766332757,86.8990782575405,87.3232196529319,102.918939825992,104.946963609543,15.7803135004868,17.8550131546532,15.1485774547607,18.4867492003792,prepregnancy,original,0.0151485774547607,0.0184867492003792,FALSE,TRUE
38,695545,0.0905087068851146,0.108708951927371,0.0182002450422568,1.20108833358275,0.000118288489927743,0.00058321576120322,0.000595729507814536,0.00552882018806941,0.0902771329348773,0.0907408156052124,0.107571135718528,0.109857321694704,0.0170326366624126,0.0193678534221011,1.18814325890582,1.21417444761426,90.5087068851146,108.708951927371,18.2002450422568,90.2771329348773,90.7408156052124,107.571135718528,109.857321694704,17.0326366624126,19.3678534221011,16.3215744136113,20.0789156709024,prepregnancy,original,0.0163215744136113,0.0200789156709024,FALSE,TRUE
39,531877,0.0941072438965404,0.113470094638247,0.0193628507417067,1.20575303175379,0.000141063446470349,0.000720898425430952,0.000735023710436773,0.00653241752928704,0.0938311283308878,0.0943840873536277,0.112064812255885,0.114890718991191,0.0179222307414676,0.0208034707419458,1.19041381608991,1.22128990266495,94.1072438965405,113.470094638247,19.3628507417067,93.8311283308878,94.3840873536277,112.064812255885,114.890718991191,17.9222307414676,20.8034707419458,17.0449070473925,21.6807944360209,prepregnancy,original,0.0170449070473925,0.0216807944360209,FALSE,TRUE
40,379580,0.0986665622094465,0.119101679577377,0.0204351173679308,1.20711289529427,0.000181562142536566,0.000948233717530373,0.000965747222930294,0.00817433279331731,0.0983112779803697,0.0990229893868671,0.117255679397426,0.120972759288519,0.0185422875928178,0.0223279471430437,1.18792735925994,1.22660828595907,98.6665622094465,119.101679577377,20.4351173679308,98.3112779803697,99.0229893868671,117.255679397426,120.972759288519,18.5422875928178,22.3279471430437,17.3895725046739,23.4806622311877,prepregnancy,original,0.0173895725046739,0.0234806622311877,FALSE,TRUE
41,257793,0.103203852764747,0.12448039237342,0.0212765396086734,1.20616032288226,0.000238613143145077,0.00125464163599559,0.00127727887375497,0.0103422430985812,0.102737116410108,0.103672464513725,0.122042102851248,0.126960352105712,0.0187731190178998,0.0237799601994471,1.18195707551138,1.23085918654533,103.203852764747,124.48039237342,21.2765396086734,102.737116410108,103.672464513725,122.042102851248,126.960352105712,18.7731190178998,23.7799601994471,17.2485600084755,25.3045192088713,prepregnancy,original,0.0172485600084755,0.0253045192088713,FALSE,TRUE
